policy,row_type,gamma,declared_benchmark,policy_solver_generated,solver_status,solver_message,mean_variance_objective,feasibility_max_violation,full_investment_residual,matched_kendall_tau,evaluation_law,gaussian_lower_tail_dependence,lower_tail_dependence,gaussian_profit_variance,gaussian_expected_profit,evaluation_profit_variance,evaluation_loss_CVaR,evaluation_expected_profit,risk_ceiling,xMV_vs_xT_allocation_L1,xMV_evaluation_CVaR_minus_xT,benchmark_gaussian_variance,gaussian_variance_reduction,gaussian_variance_reduction_fraction,variance_diversification_criterion,allocation_disagreement_criterion,tail_inferiority_criterion,strong_risk_ceiling_violation_criterion,weak_diversification_failure,strong_diversification_failure,selected_policy,xT_ceiling_slack,tail_and_ceiling_conditions_numerically_dependent,selection_rule,variance_reduction_target,selected_gamma,selected_gamma_is_interior,weak_failure_gamma_intervals,strong_failure_gamma_intervals,allocation_Corn,allocation_Soybean,allocation_Winter_Wheat,pairwise_reversal_count,reversed_pairs,selected_pairwise_reversal,selected_complete_rank_reversal,selected_strong_reversal,strong_reversal_pairs,classification,top_ranked_crop,top_ranked_allocation,acreage_order_tolerance,near_zero_tolerance,frontier_points,frontier_gamma_start,frontier_gamma_stop,frontier_gamma_step,x0_matches_gamma_zero_L1,minimum_evaluation_CVaR,gaussian_scenario_count,evaluation_scenario_count,scenario_seed,student_t_copula_df,evaluation_marginal,alpha,risk_tolerance,gaussian_sample_mean_max_error,criterion_definition
Gaussian_MV_frontier_gamma_0.0067,mean_variance_frontier,0.0067,False,True,optimal,Optimization terminated successfully,168.885379553,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6765.62398769,214.215060271,6275.6125801,-36.5484938071,214.284366793,-45.733313331,0.303623749156,9.18481952389,6765.62398769,0,0,False,True,True,True,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.27997165122,0.65,0.0700283487798,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.0700283487798,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0068,mean_variance_frontier,0.0068,False,True,optimal,Optimization terminated successfully,168.209068642,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6743.71182603,214.066309059,6254.92095497,-36.6915866586,214.135738233,-45.733313331,0.29946879943,9.04172667232,6765.62398769,21.9121616616,0.00323874955237,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.280631959357,0.647922525137,0.0714455155062,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.0714455155062,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0069,mean_variance_frontier,0.0069,False,True,optimal,Optimization terminated successfully,167.539385458,1.99840144433e-15,1.99840144433e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6650.63119722,213.428740719,6167.05255588,-37.3041177031,213.498695595,-45.733313331,0.281660108182,8.42919562788,6765.62398769,114.992790473,0.0169966274629,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.283462131717,0.639018179513,0.0775196887698,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.0775196887698,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0070,mean_variance_frontier,0.007,False,True,optimal,Optimization terminated successfully,166.878810385,4.66293670343e-15,4.66293670343e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6561.51134219,212.80938978,6082.96624957,-37.8935326433,212.879855338,-45.733313331,0.264360269041,7.83978068767,6765.62398769,204.1126455,0.0301690791377,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.28621143694,0.630368259942,0.0834203031179,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.0834203031179,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0071,mean_variance_frontier,0.0071,False,True,optimal,Optimization terminated successfully,166.226958572,5.99520433298e-15,5.99520433298e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6476.13039907,212.207484405,6002.44898042,-38.4660615982,212.278446259,-45.733313331,0.247547722947,7.2672517328,6765.62398769,289.493588619,0.0427888970989,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.288883301166,0.621961986895,0.0891547119382,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.0891547119382,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0072,mean_variance_frontier,0.0072,False,True,optimal,Optimization terminated successfully,165.583466547,7.1054273576e-15,7.1054273576e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6394.28233581,211.622299364,5925.30293525,-39.0101875767,211.693743729,-45.733313331,0.231202212887,6.72312575423,6765.62398769,371.341651882,0.0548865341256,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.291480943528,0.613789231866,0.0947298246063,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.0947298246063,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0073,mean_variance_frontier,0.0073,False,True,optimal,Optimization terminated successfully,164.94799076,7.54951656745e-15,7.54951656745e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6315.7747613,211.053146518,5851.34345049,-39.5359659566,211.125060173,-45.733313331,0.215304517236,6.19734737432,6765.62398769,449.849226389,0.0664904267821,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.294007418939,0.60584038404,0.100152197021,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.100152197021,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0074,mean_variance_frontier,0.0074,False,True,optimal,Optimization terminated successfully,164.320206229,7.54951656745e-15,7.54951656745e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6240.42831568,210.499375765,5780.3984119,-40.0390065373,210.571746028,-45.733313331,0.199836477415,5.69430679367,6765.62398769,525.195672013,0.0776270855384,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.296465613077,0.598106364129,0.105428022794,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.105428022794,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0075,mean_variance_frontier,0.0075,False,True,optimal,Optimization terminated successfully,163.699805301,6.24140739092e-11,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6168.07575937,209.960373496,5712.30737187,-40.5180925395,210.033188189,-45.733313331,0.18478095403,5.21522079151,6765.62398769,597.548228317,0.0883212294097,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.298858249717,0.590578602437,0.110563147846,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.110563147846,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0076,mean_variance_frontier,0.0076,False,True,optimal,Optimization terminated successfully,163.086496518,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6098.56013723,209.435553561,5646.91979923,-40.9757059715,209.508800991,-45.733313331,0.170121574638,4.75760735946,6765.62398769,667.063850457,0.0985960573143,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.301187930758,0.583248912741,0.115563156501,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.115563156501,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0077,mean_variance_frontier,0.0077,False,True,optimal,Optimization terminated successfully,162.480003566,2.22044604925e-16,2.22044604925e-16,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,6031.73550785,208.924366976,5584.09574496,-41.4169302597,208.998035901,-45.733313331,0.155843004661,4.31638307126,6765.62398769,733.888479843,0.108473140272,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.30345709333,0.576109627752,0.120433278918,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.120433278918,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0078,mean_variance_frontier,0.0078,False,True,optimal,Optimization terminated successfully,161.880064294,4.4408920985e-16,4.4408920985e-16,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,5967.46456991,208.426287939,5523.70359047,-41.8417682468,208.500367552,-45.733313331,0.141930557579,3.89154508418,6765.62398769,798.159417781,0.117972772243,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.305668071253,0.569153404212,0.125178524535,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.125178524535,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0079,mean_variance_frontier,0.0079,False,True,optimal,Optimization terminated successfully,161.286429829,1.11022302463e-15,1.11022302463e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,5905.61866563,207.940817288,5465.62003417,-42.2511658657,208.015297192,-45.733313331,0.128370290554,3.4821474653,6765.62398769,860.005322058,0.127113969624,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.307823080423,0.562373270699,0.129803648877,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.129803648877,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0080,mean_variance_frontier,0.008,False,True,optimal,Optimization terminated successfully,160.698863743,1.33226762955e-15,1.33226762955e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,5846.07745728,207.467483402,5409.72977108,-42.6397861466,207.54235359,-45.733313331,0.115149030066,3.09352718436,6765.62398769,919.546530406,0.135914519057,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.309924214441,0.555762640455,0.134313145104,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.134313145104,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0081,mean_variance_frontier,0.0081,False,True,optimal,Optimization terminated successfully,160.11714128,1.33226762955e-15,1.33226762955e-15,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,5788.72787292,207.005837051,5355.92448758,-43.0101717885,207.081087886,-45.733313331,0.102254228206,2.72314154251,6765.62398769,976.896114773,0.144391133257,True,True,True,True,True,True,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.311973467399,0.549315239525,0.138711293076,2,Winter Wheat<Soybean;Winter Wheat<Corn,True,True,False,,selected_complete_rank_reversal,Winter Wheat,0.138711293076,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
